t	frame	heroX	heroY	tint	alpha	enemies	gems	nearest	meters	meteors	boss
20641	1233	535.1	319	ffffff	1	19	20	95	93	0	0
20657	1234	535.6	318.2	ffffff	1	19	20	93	93	0	0
20674	1235	536.2	317.3	ffffff	1	19	20	90	93	0	0
20690	1236	536.6	316.6	ffffff	1	19	20	87	93	0	0
20708	1237	537.1	315.9	ffffff	1	19	20	84	93	0	0
20724	1238	537.5	315.4	ffffff	1	19	20	82	93	0	0
20741	1239	537.8	314.8	ffffff	1	19	20	78	94	0	0
20757	1240	538.1	314.3	ffffff	1	19	20	75	94	0	0
20774	1241	538.4	313.9	ffffff	1	19	20	73	94	0	0
20791	1242	538.7	313.5	ffffff	1	19	20	71	94	0	0
20809	1243	538.9	313.1	ffffff	1	19	20	68	94	0	0
20824	1244	534.7	311	ffffff	1	19	20	70	94	0	0
20841	1245	531	309.1	ffffff	1	19	20	72	94	0	0
20858	1246	527.7	307.4	ffffff	1	19	20	74	94	0	0
20875	1247	524.7	305.9	ffffff	1	19	20	76	94	0	0
20890	1248	522	304.5	ffffff	1	19	20	78	94	0	0
20907	1249	518.7	305	ffffff	1	19	20	79	94	0	0
20924	1250	515.9	305.5	ffffff	1	19	20	81	94	0	0
20940	1251	513.3	306	ffffff	1	19	20	82	94	0	0
20958	1252	511	306.4	ffffff	1	19	21	83	94	0	0
20973	1253	508.9	306.7	ffffff	1	19	21	85	94	0	0
20991	1254	511.5	305.2	ffffff	1	19	21	84	94	0	0
21007	1255	513.6	303.9	ffffff	1	19	21	84	94	0	0
21023	1256	515.6	302.7	ffffff	1	19	21	83	94	0	0
21042	1257	517.5	301.6	ffffff	1	19	21	81	94	0	0
21057	1258	519	300.7	ffffff	1	19	21	79	94	0	0
21074	1259	516.8	299.8	ffffff	1	19	21	81	94	0	0
21091	1260	514.9	299	ffffff	1	19	21	84	94	0	0
21107	1261	513.2	298.3	ffffff	1	19	21	85	94	0	0
21124	1262	511.6	297.7	ffffff	1	19	21	87	94	0	0
21140	1263	510.2	297.1	ffffff	1	19	21	89	94	0	0
21158	1264	512.6	296.6	ffffff	1	19	21	88	94	0	0
21174	1265	514.7	296.1	ffffff	1	19	21	87	94	0	0
21191	1266	516.5	295.7	ffffff	1	19	21	86	94	0	0
21208	1267	518.3	295.3	ffffff	1	19	21	85	95	0	0
21224	1268	519.8	295	ffffff	1	19	21	84	95	0	0
21240	1269	521.9	296.5	ffffff	1	19	21	81	95	0	0
21257	1270	523.8	297.9	ffffff	1	19	21	79	95	0	0
21274	1271	525.5	299.1	ffffff	1	19	21	76	95	0	0
21291	1272	527.1	300.2	ffffff	1	19	21	73	95	0	0
21308	1273	528.5	301.2	ffffff	1	19	21	70	95	0	0
21324	1274	525.6	300.3	ffffff	1	19	21	74	95	0	0
21341	1275	522.8	299.5	ffffff	1	19	21	78	95	0	0
21358	1276	520.3	298.7	ffffff	1	19	21	82	95	0	0
21374	1277	518	298.1	ffffff	1	19	21	86	95	0	0
21391	1278	515.9	297.5	ffffff	1	19	21	90	95	0	0
21407	1279	518.5	298.7	ffffff	1	19	21	88	95	0	0
21424	1280	520.7	299.8	ffffff	1	20	21	87	95	0	0
21441	1281	522.7	300.9	ffffff	1	20	21	85	95	0	0
21457	1282	524.6	301.8	ffffff	1	20	21	83	95	0	0
21474	1283	526.2	302.6	ffffff	1	20	21	82	95	0	0
21491	1284	527.7	303.3	ffffff	1	20	21	81	96	0	0
21509	1285	529.2	304.1	ffffff	1	20	21	79	96	0	0
21524	1286	530.2	304.6	ffffff	1	20	21	78	96	0	0
21541	1287	531.3	305.1	ffffff	1	20	21	76	96	0	0
21557	1288	532.3	305.6	ffffff	1	20	21	75	96	0	0
21573	1289	528.2	306.1	ffffff	1	20	21	75	96	0	0
21590	1290	525.1	304.6	ffffff	1	20	21	77	96	0	0
21608	1291	522.2	303.3	ffffff	1	20	21	78	96	0	0
21625	1292	519.8	302.2	ffffff	1	20	21	80	96	0	0
21640	1293	517.6	301.2	ffffff	1	20	21	81	96	0	0
21657	1294	515.6	300.3	ffffff	1	20	21	84	96	0	0
21674	1295	518.2	301.3	ffffff	1	20	21	84	96	0	0
21691	1296	520.5	302.1	ffffff	1	20	21	84	96	0	0
21709	1297	522.6	302.9	ffffff	1	20	21	84	96	0	0
21724	1298	524.4	303.6	ffffff	1	20	21	83	96	0	0
21741	1299	526	304.3	ffffff	1	20	21	81	96	0	0
21757	1300	526.8	306.6	ffffff	1	20	21	78	96	0	0
21773	1301	527.4	308.7	ffffff	1	20	21	75	96	0	0
21791	1302	528.1	310.7	ffffff	1	20	21	72	96	0	0
21808	1303	528.6	312.5	ffffff	1	20	21	68	96	0	0
21826	1304	529.1	314	ffffff	1	20	20	65	96	0	0
21841	1305	525.9	311.8	ffffff	1	20	20	68	97	0	0
21857	1306	523.2	309.9	ffffff	1	20	20	69	97	0	0
21873	1307	520.6	308.1	ffffff	1	20	20	72	97	0	0
21891	1308	518.2	306.4	ffffff	1	21	20	74	97	0	0
21908	1309	516.1	304.9	ffffff	1	21	20	76	97	0	0
21924	1310	517.8	303.7	ffffff	1	21	20	77	97	0	0
21940	1311	519.4	302.5	ffffff	1	21	20	74	97	0	0
21957	1312	520.8	301.5	ffffff	1	21	20	71	97	0	0
21974	1313	522	300.5	ffffff	1	21	20	67	97	0	0
21990	1314	523.2	299.7	ffffff	1	21	20	63	97	0	0
22007	1315	519.7	300.8	ffffff	1	21	20	65	97	0	0
22024	1316	516.8	301.7	ffffff	1	21	20	68	97	0	0
22044	1317	514.1	302.5	ffffff	1	20	21	69		0	0
22061	1318	514.1	302.5	ffffff	1	20	21	69		0	0
22073	1319	514.1	302.5	ffffff	1	20	21	69		0	0
22091	1320	514.1	302.5	ffffff	1	20	21	69		0	0
22107	1321	514.1	302.5	ffffff	1	20	21	69		0	0
22123	1322	514.1	302.5	ffffff	1	20	21	69		0	0
22141	1323	514.1	302.5	ffffff	1	20	21	69		0	0
22157	1324	514.1	302.5	ffffff	1	20	21	69		0	0
22173	1325	514.1	302.5	ffffff	1	20	21	69		0	0
22192	1326	514.1	302.5	ffffff	1	20	21	69		0	0
22207	1327	514.1	302.5	ffffff	1	20	21	69		0	0
22224	1328	514.1	302.5	ffffff	1	20	21	69		0	0
22240	1329	514.1	302.5	ffffff	1	20	21	69		0	0
22257	1330	514.1	302.5	ffffff	1	20	21	69		0	0
22274	1331	514.1	302.5	ffffff	1	20	21	69		0	0
22290	1332	514.1	302.5	ffffff	1	20	21	69		0	0
22307	1333	514.1	302.5	ffffff	1	20	21	69		0	0
22323	1334	514.1	302.5	ffffff	1	20	21	69		0	0
22341	1335	514.1	302.5	ffffff	1	20	21	69		0	0
22357	1336	514.1	302.5	ffffff	1	20	21	69		0	0
22373	1337	514.1	302.5	ffffff	1	20	21	69		0	0
22390	1338	514.1	302.5	ffffff	1	20	21	69		0	0
22407	1339	514.1	302.5	ffffff	1	20	21	69		0	0
22423	1340	514.1	302.5	ffffff	1	20	21	69		0	0
22440	1341	514.1	302.5	ffffff	1	20	21	69		0	0
22457	1342	514.1	302.5	ffffff	1	20	21	69		0	0
22473	1343	514.1	302.5	ffffff	1	20	21	69		0	0
22491	1344	514.1	302.5	ffffff	1	20	21	69		0	0
22507	1345	514.1	302.5	ffffff	1	20	21	69		0	0
22524	1346	514.1	302.5	ffffff	1	20	21	69		0	0
22540	1347	514.1	302.5	ffffff	1	20	21	69		0	0
22557	1348	514.1	302.5	ffffff	1	20	21	69		0	0
22574	1349	514.1	302.5	ffffff	1	20	21	69		0	0
22591	1350	514.1	302.5	ffffff	1	20	21	69		0	0
22607	1351	514.1	302.5	ffffff	1	20	21	69		0	0
22624	1352	514.1	302.5	ffffff	1	20	21	69		0	0
22640	1353	514.1	302.5	ffffff	1	20	21	69		0	0
22658	1354	514.1	302.5	ffffff	1	20	21	69		0	0
22674	1355	514.1	302.5	ffffff	1	20	21	69		0	0
22690	1356	514.1	302.5	ffffff	1	20	21	69		0	0
22707	1357	514.1	302.5	ffffff	1	20	21	69		0	0
22724	1358	514.1	302.5	ffffff	1	20	21	69		0	0
22740	1359	514.1	302.5	ffffff	1	20	21	69		0	0
22757	1360	514.1	302.5	ffffff	1	20	21	69		0	0
22773	1361	514.1	302.5	ffffff	1	20	21	69		0	0
22790	1362	514.1	302.5	ffffff	1	20	21	69		0	0
22807	1363	514.1	302.5	ffffff	1	20	21	69		0	0
22824	1364	514.1	302.5	ffffff	1	20	21	69		0	0
22840	1365	514.1	302.5	ffffff	1	20	21	69		0	0
22857	1366	514.1	302.5	ffffff	1	20	21	69		0	0
22874	1367	514.1	302.5	ffffff	1	20	21	69		0	0
22890	1368	514.1	302.5	ffffff	1	20	21	69		0	0
22907	1369	514.1	302.5	ffffff	1	20	21	69		0	0
22925	1370	514.1	302.5	ffffff	1	20	21	69		0	0
22940	1371	514.1	302.5	ffffff	1	20	21	69		0	0
22957	1372	514.1	302.5	ffffff	1	20	21	69		0	0
22974	1373	514.1	302.5	ffffff	1	20	21	69		0	0
22990	1374	514.1	302.5	ffffff	1	20	21	69		0	0
23008	1375	514.1	302.5	ffffff	1	20	21	69		0	0
23025	1376	514.2	303.3	ffffff	1	20	21	69	97	0	0
23041	1377	514.4	303.9	ffffff	1	20	21	68	97	0	0
23057	1378	514.5	304.5	ffffff	1	20	21	67	97	0	0
23074	1379	514.6	305.1	ffffff	1	20	21	66	97	0	0
23091	1380	514.7	305.6	ffffff	1	20	21	66	97	0	0
23108	1381	514.7	306	ffffff	1	20	21	65	97	0	0
23124	1382	514.8	306.4	ffffff	0.3	20	21	65	97	0	0
23142	1383	514.9	306.8	ffffff	0.3	20	21	64	97	0	0
23158	1384	515	307.1	ffffff	0.3	20	21	64	97	0	0
23175	1385	515	307.4	ffffff	0.3	20	21	62	97	0	0
23191	1386	515.1	307.6	ffffff	0.3	20	21	62	97	0	0
23208	1387	515.1	307.9	ffffff	0.3	20	21	61	97	0	0
23225	1388	515.1	308.1	ffffff	1	20	21	60	97	0	0
23241	1389	515.2	308.3	ffffff	1	20	21	60	97	0	0
23258	1390	515.2	308.5	ffffff	1	20	21	59	97	0	0
23274	1391	515.2	308.6	ffffff	1	20	21	59	97	0	0
23291	1392	515.3	308.8	ffffff	1	20	21	57	97	0	0
23308	1393	515.3	308.9	ffffff	1	20	21	57	97	0	0
23325	1394	515.3	309	ffffff	0.3	21	21	56	97	0	0
23340	1395	515.3	309.1	ffffff	0.3	21	21	56	97	0	0
23358	1396	515.3	309.2	ffffff	0.3	21	21	55	97	0	0
23374	1397	515.4	309.3	ffffff	0.3	20	22	54	97	0	0
23392	1398	515.4	309.3	ffffff	0.3	20	22	54	97	0	0
23407	1399	515.4	309.4	ffffff	0.3	20	22	53	97	0	0
23424	1400	515.4	309.5	ffffff	0.3	20	22	53	97	0	0
23440	1401	515.4	309.5	ffffff	1	20	22	52	97	0	0
23457	1402	515.4	309.6	ffffff	1	20	22	50	97	0	0
23474	1403	515.4	309.6	ffffff	1	20	22	50	97	0	0
23491	1404	515.4	309.6	ffffff	1	20	22	50	97	0	0
23508	1405	515.4	309.7	ffffff	1	20	22	49	97	0	0
23524	1406	515.4	309.7	ffffff	1	20	22	48	97	0	0
23542	1407	515.5	309.7	ffffff	0.3	20	22	47	97	0	0
23558	1408	513.7	311.5	ffffff	0.3	20	22	49	97	0	0
23575	1409	512.1	313.1	ffffff	0.3	20	22	51	97	0	0
23590	1410	510.7	314.6	ffffff	0.3	20	22	54	97	0	0
23607	1411	509.3	316	ffffff	0.3	20	22	56	97	0	0
23624	1412	508.1	317.2	ffffff	0.3	20	22	57	97	0	0
23642	1413	507	318.3	ffffff	1	20	22	60	97	0	0
23657	1414	506.1	319.2	ffffff	1	20	22	62	97	0	0
23674	1415	505.2	320.1	ffffff	1	20	22	64	97	0	0
23690	1416	504.5	320.9	ffffff	1	20	22	66	97	0	0
23707	1417	503.8	321.6	ffffff	1	20	22	70	97	0	0
23724	1418	503.1	322.3	ffffff	1	20	22	73	97	0	0
23742	1419	502.6	322.9	ffffff	1	21	22	78	96	0	0
23759	1420	503.8	324.1	ffffff	0.3	21	22	80	96	0	0
23775	1421	505	325.2	ffffff	0.3	21	22	83	96	0	0
23791	1422	506	326.2	ffffff	0.3	21	22	85	96	0	0
23807	1423	507	327.2	ffffff	0.3	21	22	87	96	0	0
23824	1424	507.8	328	ffffff	0.3	21	22	90	96	0	0
23841	1425	510.4	328	ffffff	0.3	21	22	90	96	0	0
23857	1426	512.7	328	ffffff	0.3	21	22	91	96	0	0
23874	1427	514.8	328	ffffff	1	21	21	91	96	0	0
23893	1428	516.7	328	ffffff	1	21	21	91	96	0	0
23907	1429	518.4	328	ffffff	1	21	21	91	96	0	0
23924	1430	519.9	328	ffffff	1	21	21	92	96	0	0
23942	1431	521.3	328	ffffff	1	21	21	92	96	0	0
23958	1432	522.5	328	ffffff	1	21	21	92	96	0	0
23974	1433	523.6	328	ffffff	0.3	21	21	93	96	0	0
23990	1434	524.6	328	ffffff	0.3	21	21	94	96	0	0
24007	1435	525.5	328	ffffff	0.3	21	21	94	96	0	0
24023	1436	524.5	328.8	ffffff	1	21	21	93	96	0	0
24041	1437	523.5	329.5	ffffff	1	21	21	93	95	0	0
24057	1438	522.7	330.1	ffffff	1	21	21	91	95	0	0
24074	1439	522	330.6	ffffff	1	21	21	91	95	0	0
24090	1440	521.4	331.1	ffffff	1	21	21	91	95	0	0
24108	1441	522.6	330.8	ffffff	1	20	22	87	95	0	0
24124	1442	523.7	330.5	ffffff	1	20	22	85	95	0	0
24142	1443	524.7	330.3	ffffff	1	20	22	82	95	0	0
24157	1444	525.6	330	ffffff	1	21	21	80	95	0	0
24173	1445	526.3	329.8	ffffff	1	21	21	77	95	0	0
24190	1446	523.4	329.7	ffffff	1	21	21	79	95	0	0
24208	1447	520.8	329.5	ffffff	1	21	20	81	95	0	0
24224	1448	518.5	329.3	ffffff	1	21	20	83	95	0	0
24240	1449	516.4	329.2	ffffff	1	21	20	84	95	0	0
24258	1450	514.5	329.1	ffffff	1	21	19	87	95	0	0
24274	1451	517.1	327.2	ffffff	1	21	19	83	95	0	0
24292	1452	519.5	325.4	ffffff	1	21	19	80	95	0	0
24309	1453	521.7	323.9	ffffff	1	21	19	76	95	0	0
24324	1454	523.6	322.5	ffffff	1	21	19	73	95	0	0
24341	1455	525.4	321.3	ffffff	1	21	19	69	95	0	0
24359	1456	521.7	320.1	ffffff	1	21	19	72	95	0	0
24374	1457	518.7	319.1	ffffff	1	21	19	74	95	0	0
24390	1458	515.8	318.2	ffffff	1	21	19	75	95	0	0
24407	1459	513.2	317.4	ffffff	1	21	19	78	95	0	0
24424	1460	510.9	316.7	ffffff	1	21	19	80	95	0	0
24440	1461	511.4	313.5	ffffff	1	21	19	79	95	0	0
24458	1462	511.8	310.5	ffffff	1	21	19	79	95	0	0
24474	1463	512.2	307.9	ffffff	1	21	19	80	95	0	0
24491	1464	512.5	305.6	ffffff	1	22	19	81	95	0	0
24507	1465	512.8	303.5	ffffff	1	22	19	82	95	0	0
24525	1466	514.9	302.3	ffffff	1	22	19	80	95	0	0
24540	1467	516.7	301.3	ffffff	1	22	19	79	95	0	0
24558	1468	518.5	300.3	ffffff	1	22	19	78	95	0	0
24574	1469	519.9	299.5	ffffff	1	22	19	76	95	0	0
24590	1470	521.3	298.8	ffffff	1	22	19	75	95	0	0
24608	1471	518.9	301.7	ffffff	1	22	19	77	95	0	0
24624	1472	516.8	304.3	ffffff	1	22	19	79	95	0	0
24642	1473	514.8	306.8	ffffff	1	22	18	81	95	0	0
24658	1474	513	309	ffffff	1	22	18	84	95	0	0
24673	1475	511.5	310.8	ffffff	1	22	18	86	95	0	0
24690	1476	513.7	308.9	ffffff	1	22	18	83	95	0	0
24707	1477	515.7	307.2	ffffff	1	22	18	81	95	0	0
24724	1478	517.5	305.6	ffffff	1	22	18	79	95	0	0
24741	1479	519.1	304.3	ffffff	1	22	18	77	95	0	0
24757	1480	520.5	303.1	ffffff	1	22	18	76	95	0	0
24773	1481	520	301.2	ffffff	1	22	18	75	95	0	0
24790	1482	519.6	299.5	ffffff	1	22	18	75	95	0	0
24808	1483	519.2	298	ffffff	1	22	18	75	95	0	0
24824	1484	518.8	296.7	ffffff	1	22	18	76	95	0	0
24842	1485	518.5	298	ffffff	1	21	19	99	95	0	0
24860	1486	520.1	297.4	ffffff	1	21	19	95	95	0	0
24874	1487	521.4	296.9	ffffff	1	21	19	92	95	0	0
24890	1488	522.6	296.4	ffffff	1	21	19	89	95	0	0
24907	1489	523.7	295.9	ffffff	1	21	19	87	96	0	0
24925	1490	524.6	295.5	ffffff	1	22	19	85	96	0	0
24941	1491	525.5	295.2	ffffff	1	22	19	81	96	0	0
24959	1492	526.4	294.9	ffffff	1	22	19	78	96	0	0
24974	1493	525.3	296.3	ffffff	1	22	18	77	96	0	0
24992	1494	526.1	295.9	ffffff	1	22	18	74	96	0	0
25008	1495	526.9	295.5	ffffff	1	22	18	70	96	0	0
25024	1496	524	298.7	ffffff	1	22	18	72	96	0	0
25040	1497	521.4	301.6	ffffff	1	22	18	73	96	0	0
25058	1498	518.9	304.3	ffffff	1	22	18	76	96	0	0
25075	1499	516.8	306.7	ffffff	1	22	18	78	96	0	0
25090	1500	514.9	308.8	ffffff	1	22	18	80	96	0	0
25107	1501	514.9	311.4	ffffff	1	22	18	81	96	0	0
25124	1502	515	313.9	ffffff	1	22	18	84	96	0	0
25141	1503	515	316.1	ffffff	1	22	18	85	96	0	0
25157	1504	515.1	317.9	ffffff	1	22	18	86	96	0	0
25175	1505	515.1	319.8	ffffff	1	22	18	86	96	0	0
25191	1506	516.9	320.6	ffffff	1	22	18	83	96	0	0
25207	1507	518.5	321.3	ffffff	1	22	18	79	96	0	0
25225	1508	520	322	ffffff	1	22	18	76	96	0	0
25242	1509	521.4	322.6	ffffff	1	22	18	73	96	0	0
25258	1510	522.6	323.2	ffffff	1	23	18	69	96	0	0
25274	1511	523.7	323.6	ffffff	1	23	18	66	96	0	0
25290	1512	521.1	320.5	ffffff	1	23	18	68	96	0	0
25307	1513	518.8	317.7	ffffff	1	23	18	70	96	0	0
25324	1514	516.6	315.1	ffffff	1	23	18	72	96	0	0
25342	1515	514.6	312.7	ffffff	1	23	18	74	96	0	0
25357	1516	512.9	310.7	ffffff	1	23	18	76	96	0	0
25374	1517	515	312.4	ffffff	1	23	18	72	96	0	0
25390	1518	516.8	313.9	ffffff	1	23	18	70	96	0	0
25407	1519	518.5	315.4	ffffff	1	23	18	66	96	0	0
25424	1520	520	316.6	ffffff	1	23	18	63	96	0	0
25441	1521	521.4	317.8	ffffff	1	23	18	59	96	0	0
25458	1522	519	315.2	ffffff	1	23	18	61	96	0	0
25474	1523	516.8	312.9	ffffff	1	23	18	63	96	0	0
25490	1524	514.8	310.7	ffffff	1	23	18	65	96	0	0
25507	1525	513.1	308.9	ffffff	1	23	18	67	96	0	0
25524	1526	511.5	307.2	ffffff	1	23	18	69	96	0	0
25541	1527	509.4	307.4	ffffff	1	23	18	71	96	0	0
25558	1528	507.5	307.7	ffffff	1	23	18	73	96	0	0
25574	1529	505.7	307.9	ffffff	1	22	19	75	96	0	0
25591	1530	504.2	308.1	ffffff	1	22	19	77	96	0	0
25607	1531	502.8	308.3	ffffff	1	23	19	77	96	0	0
25624	1532	506.6	308.5	ffffff	1	23	19	75	96	0	0
25641	1533	509.3	310.4	ffffff	1	23	19	72	96	0	0
25659	1534	511.8	312.2	ffffff	1	23	19	69	96	0	0
25676	1535	514	313.8	ffffff	1	23	19	65	96	0	0
25690	1536	515.8	315.2	ffffff	1	23	19	62	96	0	0
25708	1537	517.7	316.5	ffffff	1	23	18	59	96	0	0
25724	1538	515	315.9	ffffff	1	23	18	60	96	0	0
25741	1539	512.4	315.3	ffffff	1	23	18	63	96	0	0
25758	1540	510.2	314.7	ffffff	1	23	18	65	96	0	0
25774	1541	508.2	314.3	ffffff	1	23	18	67	95	0	0
25790	1542	506.4	313.8	ffffff	1	23	18	68	95	0	0
25808	1543	504.7	313.4	ffffff	1	23	18	71	95	0	0
25824	1544	503.3	313.1	ffffff	1	23	18	73	95	0	0
25841	1545	501.9	312.8	ffffff	1	23	18	74	95	0	0
25857	1546	500.7	312.5	ffffff	1	23	18	77	95	0	0
25874	1547	499.7	312.3	ffffff	1	23	18	79	95	0	0
25890	1548	503	310.2	ffffff	1	23	18	77	95	0	0
25907	1549	506.1	308.4	ffffff	1	23	18	73	95	0	0
25924	1550	508.9	306.7	ffffff	1	23	18	70	95	0	0
25941	1551	511.4	305.3	ffffff	1	23	18	67	95	0	0
25959	1552	513.6	303.9	ffffff	1	23	18	64	95	0	0
25974	1553	511.9	306.4	ffffff	1	24	18	66	95	0	0
25991	1554	510.5	308.5	ffffff	1	24	18	68	95	0	0
26008	1555	509.2	310.5	ffffff	1	24	18	69	95	0	0
26024	1556	508	312.2	ffffff	1	24	18	72	95	0	0
26041	1557	506.9	313.8	ffffff	1	24	18	74	95	0	0
26057	1558	510.3	313.5	ffffff	1	24	18	72	95	0	0
26074	1559	513.4	313.1	ffffff	1	24	18	70	95	0	0
26091	1560	516.1	312.8	ffffff	1	24	18	69	95	0	0
26107	1561	518.6	312.5	ffffff	1	24	18	68	95	0	0
26124	1562	520.8	312.3	ffffff	1	24	18	66	95	0	0
26140	1563	517.8	312.1	ffffff	1	24	18	67	95	0	0
26157	1564	515.8	313.7	ffffff	1	24	18	69	95	0	0
26175	1565	513.8	315.2	ffffff	1	24	18	71	95	0	0
26191	1566	512.3	316.4	ffffff	1	24	18	72	95	0	0
26207	1567	510.8	317.6	ffffff	1	24	18	74	95	0	0
26224	1568	509.5	318.6	ffffff	1	24	18	72	95	0	0
26241	1569	510.1	315.1	ffffff	1	24	18	72	95	0	0
26257	1570	510.6	312.1	ffffff	1	24	18	69	95	0	0
26275	1571	511.1	309.2	ffffff	1	24	18	65	95	0	0
26291	1572	511.5	306.8	ffffff	1	24	18	62	95	0	0
26308	1573	511.9	307.2	ffffff	1	23	19	61	95	0	0
26324	1574	510.5	309.2	ffffff	1	23	19	63	95	0	0
26342	1575	509.2	311.2	ffffff	1	23	19	65	95	0	0
26358	1576	508	312.8	ffffff	1	24	19	68	95	0	0
26375	1577	506.9	314.4	ffffff	1	24	19	70	95	0	0
26390	1578	506	315.7	ffffff	1	24	19	69	95	0	0
26407	1579	508.8	313.3	ffffff	1	24	19	68	95	0	0
26424	1580	511.3	311.2	ffffff	1	24	19	65	94	0	0
26441	1581	511.7	311.1	ffffff	1	24	18	64	94	0	0
26458	1582	513.8	309.2	ffffff	1	24	18	61	94	0	0
26474	1583	515.8	307.5	ffffff	1	24	18	58	94	0	0
26490	1584	514	309.4	ffffff	1	24	18	59	94	0	0
26507	1585	512.4	311.3	ffffff	1	24	18	62	94	0	0
26523	1586	510.9	313	ffffff	1	24	18	63	94	0	0
26540	1587	509.5	314.5	ffffff	1	24	18	62	94	0	0
26557	1588	508.3	315.9	ffffff	1	24	18	60	94	0	0
26575	1589	506.5	315.3	ffffff	1	24	18	61	94	0	0
26591	1590	504.8	314.8	ffffff	1	24	18	61	94	0	0
26607	1591	503.4	314.3	ffffff	1	24	18	62	94	0	0
26624	1592	502	313.9	ffffff	1	24	18	62	94	0	0
26641	1593	500.8	313.5	ffffff	1	24	18	63	94	0	0
26658	1594	499.7	313.1	ffffff	1	24	18	65	94	0	0
26674	1595	498.8	312.8	ffffff	1	24	18	68	94	0	0
26691	1596	497.9	312.5	ffffff	1	24	18	71	94	0	0
26708	1597	497.1	312.3	ffffff	1	24	18	73	94	0	0
26725	1598	496.4	312.1	ffffff	1	24	18	73	94	0	0
26741	1599	495.7	311.9	ffffff	1	24	18	73	94	0	0
26758	1600	495.9	313.5	ffffff	1	25	18	75	94	0	0
26774	1601	496.1	314.9	ffffff	1	25	18	77	93	0	0
26791	1602	496.2	316.2	ffffff	1	25	18	79	93	0	0
26808	1603	496.3	317.4	ffffff	1	25	18	78	93	0	0
26824	1604	496.4	318.4	ffffff	1	25	18	78	93	0	0
26841	1605	500.3	319.4	ffffff	1	25	18	77	93	0	0
26857	1606	503.6	320.3	ffffff	1	25	18	75	93	0	0
26875	1607	506.6	321.1	ffffff	1	25	18	71	93	0	0
26891	1608	509.3	321.8	ffffff	1	25	18	69	93	0	0
26907	1609	511.7	322.4	ffffff	1	25	18	65	93	0	0
26924	1610	510.3	319.4	ffffff	1	25	18	68	93	0	0
26941	1611	509	316.6	ffffff	1	25	18	71	93	0	0
26958	1612	507.9	314.2	ffffff	1	25	18	73	93	0	0
26974	1613	506.8	311.9	ffffff	1	25	18	73	93	0	0
26990	1614	505.9	310	ffffff	1	25	18	71	93	0	0
27007	1615	506.9	312.6	ffffff	1	25	18	72	93	0	0
27024	1616	507.7	314.8	ffffff	1	25	18	74	93	0	0
27040	1617	508.5	316.9	ffffff	1	25	18	72	93	0	0
27057	1618	509.2	316.2	ffffff	1	24	19	74	93	0	0
27074	1619	509.8	318.1	ffffff	1	24	19	75	92	0	0
27090	1620	512.1	319.1	ffffff	1	25	19	78	92	0	0
27108	1621	514.4	320	ffffff	1	25	19	78	92	0	0
27124	1622	516.2	320.8	ffffff	1	25	19	74	92	0	0
27141	1623	518	321.5	ffffff	1	25	19	71	92	0	0
27158	1624	519.6	322.2	ffffff	1	25	19	67	92	0	0
27176	1625	521.7	321	ffffff	1	25	18	65	92	0	0
27191	1626	523.6	319.9	ffffff	1	25	18	62	92	0	0
27207	1627	525.3	318.9	ffffff	1	25	18	59	92	0	0
27224	1628	526.9	318	ffffff	1	25	18	57	92	0	0
27241	1629	528.3	317.2	ffffff	1	25	18	54	92	0	0
27257	1630	524.4	316.5	ffffff	1	25	18	55	92	0	0
27275	1631	521	315.8	ffffff	1	25	18	57	92	0	0
27291	1632	517.9	315.3	ffffff	1	25	18	58	92	0	0
27307	1633	515.1	314.7	ffffff	1	25	18	60	92	0	0
27324	1634	512.6	314.3	ffffff	1	25	18	61	92	0	0
27340	1635	511.1	315.6	ffffff	1	25	18	60	92	0	0
27358	1636	509.7	316.9	ffffff	1	25	18	60	92	0	0
27374	1637	508.5	318	ffffff	1	25	18	60	92	0	0
27391	1638	507.4	319	ffffff	1	25	18	60	92	0	0
27407	1639	506.4	319.9	ffffff	1	25	18	59	92	0	0
27425	1640	507.4	318.9	ffffff	1	25	18	61	92	0	0
27441	1641	505.7	318	ffffff	1	25	18	64	92	0	0
27457	1642	504.1	317.2	ffffff	1	25	18	68	92	0	0
27474	1643	502.7	316.5	ffffff	1	25	18	72	92	0	0
27490	1644	501.4	315.8	ffffff	1	25	18	71	92	0	0
27508	1645	504.6	317	ffffff	1	26	18	73	92	0	0
27524	1646	507.5	318.1	ffffff	1	26	18	71	92	0	0
27540	1647	510.1	319.1	ffffff	1	26	18	69	92	0	0
27557	1648	512.3	320	ffffff	1	26	18	66	92	0	0
27573	1649	514.5	320.8	ffffff	1	26	18	64	92	0	0
27591	1650	516.5	321.6	ffffff	1	26	18	62	92	0	0
27607	1651	518.1	322.2	ffffff	1	26	18	59	91	0	0
27625	1652	519.7	322.8	ffffff	1	26	18	56	91	0	0
27641	1653	521.1	323.3	ffffff	1	26	18	54	91	0	0
27658	1654	522.3	323.8	ffffff	1	26	18	51	91	0	0
27674	1655	521.7	322.4	ffffff	1	26	18	51	91	0	0
27691	1656	518.5	321.2	ffffff	1	26	18	54	91	0	0
27707	1657	515.8	320.1	ffffff	1	26	18	56	91	0	0
27724	1658	513.1	319.1	ffffff	1	26	18	59	91	0	0
27740	1659	510.8	318.1	ffffff	1	26	18	61	91	0	0
27758	1660	508.7	317.3	ffffff	1	26	18	64	91	0	0
27775	1661	512	316.6	ffffff	1	26	18	60	91	0	0
