t	frame	heroX	heroY	tint	alpha	enemies	gems	nearest	meters	meteors	boss
21424	1285	538.2	311.8	ffffff	1	18	9	144	97	0	0
21441	1286	538.5	311.6	ffffff	1	18	9	141	97	0	0
21459	1287	538.7	311.5	ffffff	1	17	10	171	97	0	0
21474	1288	538.2	309.6	ffffff	1	17	9	168	97	0	0
21493	1289	537.7	307.7	ffffff	1	17	9	166	98	0	0
21509	1290	537.3	306.2	ffffff	1	17	9	164	98	0	0
21525	1291	537	304.8	ffffff	1	17	9	162	98	0	0
21540	1292	536.6	303.5	ffffff	1	17	9	160	98	0	0
21557	1293	536.3	302.4	ffffff	1	17	9	158	98	0	0
21575	1294	536	301.3	ffffff	1	17	9	156	98	0	0
21590	1295	535.8	300.4	ffffff	1	17	9	153	98	0	0
21607	1296	535.5	299.5	ffffff	1	17	9	151	98	0	0
21624	1297	535.3	298.8	ffffff	1	17	9	149	98	0	0
21640	1298	535.2	298.1	ffffff	1	17	9	147	98	0	0
21657	1299	535	297.5	ffffff	1	17	9	145	99	0	0
21674	1300	534.9	296.9	ffffff	1	17	9	144	99	0	0
21692	1301	534.7	296.4	ffffff	1	17	9	142	99	0	0
21707	1302	534.6	296	ffffff	1	17	9	140	99	0	0
21725	1303	534.5	295.6	ffffff	1	17	9	138	99	0	0
21740	1304	534.4	295.2	ffffff	1	17	9	137	99	0	0
21757	1305	534.3	294.9	ffffff	1	17	9	135	99	0	0
21774	1306	534.2	294.6	ffffff	1	16	10	227	99	0	0
21793	1307	534.2	294.3	ffffff	1	16	10	224	99	0	0
21807	1308	534.8	295.9	ffffff	1	16	10	223	100	0	0
21824	1309	535.5	297.3	ffffff	1	16	10	221	100	0	0
21842	1310	536	298.6	ffffff	1	16	10	220	100	0	0
21858	1311	536.5	299.7	ffffff	1	17	10	218	100	0	0
21874	1312	537	300.8	ffffff	1	17	10	217	100	0	0
21892	1313	536.6	299.9	ffffff	1	17	10	214	100	0	0
21908	1314	536.3	299.1	ffffff	1	17	10	211	100	0	0
21925	1315	536	298.4	ffffff	1	17	10	209	100	0	0
21941	1316	535.8	297.7	ffffff	1	17	10	205	100	0	0
21957	1317	535.6	297.2	ffffff	1	17	10	202	100	0	0
21974	1318	535.4	300.2	ffffff	1	17	10	203	101	0	0
21991	1319	533.4	301.2	ffffff	1	17	9	202	101	0	0
22007	1320	533.4	304	ffffff	1	17	9	204	101	0	0
22027	1321	533.4	306.4	ffffff	1	17	9	205	101	0	0
22040	1322	533.4	308.5	ffffff	1	17	9	206	101	0	0
22058	1323	533.4	310.6	ffffff	1	17	9	207	101	0	0
22077	1324	533.4	312.3	ffffff	1	17	9	208	101	0	0
22090	1325	533.5	313.8	ffffff	1	17	9	208	101	0	0
22108	1326	533.5	315.2	ffffff	1	17	9	210	101	0	0
22124	1327	533.5	316.5	ffffff	1	17	9	211	101	0	0
22141	1328	533.5	317.7	ffffff	1	17	9	212	101	0	0
22158	1329	533.5	318.7	ffffff	1	17	9	214	101	0	0
22175	1330	533.5	319.6	ffffff	1	17	9	215	101	0	0
22190	1331	533.5	320.5	ffffff	1	17	9	216	101	0	0
22207	1332	533.5	321.2	ffffff	1	17	9	217	101	0	0
22224	1333	534.2	320.1	ffffff	1	16	10	232	101	0	0
22240	1334	534.9	319.1	ffffff	1	16	10	231	101	0	0
22257	1335	535.5	318.2	ffffff	1	16	10	231	101	0	0
22274	1336	536.1	317.4	ffffff	1	16	10	230	102	0	0
22291	1337	536.6	316.6	ffffff	1	16	10	229	102	0	0
22307	1338	537	316	ffffff	1	16	10	229	102	0	0
22325	1339	537.4	315.3	ffffff	1	17	9	229	102	0	0
22342	1340	537.8	314.8	ffffff	1	17	9	227	102	0	0
22357	1341	538.1	314.3	ffffff	1	17	9	227	102	0	0
22375	1342	538.4	313.9	ffffff	1	17	9	227	102	0	0
22390	1343	537.9	315.3	ffffff	1	17	9	224	102	0	0
22407	1344	537.5	316.6	ffffff	1	17	9	222	102	0	0
22424	1345	537	317.8	ffffff	1	17	9	219	102	0	0
22440	1346	536.7	318.8	ffffff	1	17	9	217	102	0	0
22457	1347	536.4	319.7	ffffff	1	17	9	215	102	0	0
22473	1348	536.1	320.5	ffffff	1	17	9	212	102	0	0
22492	1349	535.8	321.3	ffffff	1	17	9	210	102	0	0
22507	1350	535.6	322	ffffff	1	17	9	207	102	0	0
22524	1351	535.4	322.6	ffffff	1	17	9	205	102	0	0
22542	1352	535.2	323.1	ffffff	1	17	9	203		0	0
22558	1353	535.2	323.1	ffffff	1	17	9	203		0	0
22573	1354	535.2	323.1	ffffff	1	17	9	203		0	0
22590	1355	535.2	323.1	ffffff	1	17	9	203		0	0
22607	1356	535.2	323.1	ffffff	1	17	9	203		0	0
22624	1357	535.2	323.1	ffffff	1	17	9	203		0	0
22640	1358	535.2	323.1	ffffff	1	17	9	203		0	0
22657	1359	535.2	323.1	ffffff	1	17	9	203		0	0
22673	1360	535.2	323.1	ffffff	1	17	9	203		0	0
22690	1361	535.2	323.1	ffffff	1	17	9	203		0	0
22707	1362	535.2	323.1	ffffff	1	17	9	203		0	0
22724	1363	535.2	323.1	ffffff	1	17	9	203		0	0
22741	1364	535.2	323.1	ffffff	1	17	9	203		0	0
22757	1365	535.2	323.1	ffffff	1	17	9	203		0	0
22774	1366	535.2	323.1	ffffff	1	17	9	203		0	0
22791	1367	535.2	323.1	ffffff	1	17	9	203		0	0
22807	1368	535.2	323.1	ffffff	1	17	9	203		0	0
22824	1369	535.2	323.1	ffffff	1	17	9	203		0	0
22841	1370	535.2	323.1	ffffff	1	17	9	203		0	0
22857	1371	535.2	323.1	ffffff	1	17	9	203		0	0
22873	1372	535.2	323.1	ffffff	1	17	9	203		0	0
22890	1373	535.2	323.1	ffffff	1	17	9	203		0	0
22907	1374	535.2	323.1	ffffff	1	17	9	203		0	0
22923	1375	535.2	323.1	ffffff	1	17	9	203		0	0
22940	1376	535.2	323.1	ffffff	1	17	9	203		0	0
22956	1377	535.2	323.1	ffffff	1	17	9	203		0	0
22973	1378	535.2	323.1	ffffff	1	17	9	203		0	0
22990	1379	535.2	323.1	ffffff	1	17	9	203		0	0
23007	1380	535.2	323.1	ffffff	1	17	9	203		0	0
23023	1381	535.2	323.1	ffffff	1	17	9	203		0	0
23041	1382	535.2	323.1	ffffff	1	17	9	203		0	0
23056	1383	535.2	323.1	ffffff	1	17	9	203		0	0
23074	1384	535.2	323.1	ffffff	1	17	9	203		0	0
23090	1385	535.2	323.1	ffffff	1	17	9	203		0	0
23107	1386	535.2	323.1	ffffff	1	17	9	203		0	0
23124	1387	535.2	323.1	ffffff	1	17	9	203		0	0
23140	1388	535.2	323.1	ffffff	1	17	9	203		0	0
23157	1389	535.2	323.1	ffffff	1	17	9	203		0	0
23173	1390	535.2	323.1	ffffff	1	17	9	203		0	0
23190	1391	535.2	323.1	ffffff	1	17	9	203		0	0
23209	1392	535.2	323.1	ffffff	1	17	9	203		0	0
23224	1393	535.2	323.1	ffffff	1	17	9	203		0	0
23242	1394	535.2	323.1	ffffff	1	17	9	203		0	0
23257	1395	535.2	323.1	ffffff	1	17	9	203		0	0
23274	1396	535.2	323.1	ffffff	1	17	9	203		0	0
23290	1397	535.2	323.1	ffffff	1	17	9	203		0	0
23307	1398	535.2	323.1	ffffff	1	17	9	203		0	0
23323	1399	535.2	323.1	ffffff	1	17	9	203		0	0
23340	1400	535.2	323.1	ffffff	1	17	9	203		0	0
23357	1401	535.2	323.1	ffffff	1	17	9	203		0	0
23373	1402	535.2	323.1	ffffff	1	17	9	203		0	0
23390	1403	535.2	323.1	ffffff	1	17	9	203		0	0
23407	1404	535.2	323.1	ffffff	1	17	9	203		0	0
23423	1405	535.2	323.1	ffffff	1	17	9	203		0	0
23440	1406	535.2	323.1	ffffff	1	17	9	203		0	0
23458	1407	535.2	323.1	ffffff	1	17	9	203		0	0
23475	1408	533.3	321.8	ffffff	1	17	9	202	102	0	0
23491	1409	531.6	320.7	ffffff	1	17	9	201	102	0	0
23507	1410	529.9	319.6	ffffff	1	17	9	201	102	0	0
23523	1411	528.5	318.7	ffffff	1	17	9	200	102	0	0
23542	1412	527.1	317.7	ffffff	1	16	10	274	102	0	0
23557	1413	526.1	317	ffffff	1	16	10	274	102	0	0
23575	1414	524.9	316.3	ffffff	0.3	16	9	274	102	0	0
23591	1415	524	315.7	ffffff	0.3	16	9	272	103	0	0
23607	1416	523.2	315.1	ffffff	0.3	16	9	272	103	0	0
23624	1417	522.4	314.6	ffffff	0.3	16	9	271	103	0	0
23641	1418	521.7	314.1	ffffff	0.3	16	9	271	103	0	0
23658	1419	521.1	313.7	ffffff	0.3	16	9	269	103	0	0
23674	1420	520.5	313.4	ffffff	0.3	16	9	269	103	0	0
23690	1421	520	313	ffffff	1	16	9	268	103	0	0
23708	1422	519.6	312.7	ffffff	1	17	9	268	103	0	0
23724	1423	519.2	312.4	ffffff	1	17	9	267	103	0	0
23742	1424	518.8	312.2	ffffff	1	17	9	267	103	0	0
23757	1425	518.5	312	ffffff	1	17	9	266	103	0	0
23774	1426	518.2	311.8	ffffff	1	17	9	265	103	0	0
23790	1427	517.9	311.6	ffffff	0.3	17	9	264	103	0	0
23807	1428	517.7	311.4	ffffff	0.3	17	9	264	103	0	0
23823	1429	517.5	311.3	ffffff	0.3	17	9	263	103	0	0
23840	1430	517.3	311.2	ffffff	0.3	17	9	262	103	0	0
23858	1431	517.1	311.1	ffffff	0.3	17	9	261	103	0	0
23874	1432	516.9	310.9	ffffff	0.3	17	9	260	103	0	0
23891	1433	516.8	310.9	ffffff	1	17	9	261	103	0	0
23907	1434	516.7	310.8	ffffff	1	17	9	260	103	0	0
23924	1435	516.5	310.7	ffffff	1	17	9	259	103	0	0
23941	1436	516.4	310.6	ffffff	1	17	9	258	103	0	0
23958	1437	516.3	310.6	ffffff	1	16	10	307	103	0	0
23974	1438	516.3	310.5	ffffff	1	16	10	307	103	0	0
23989	1439	516.2	310.5	ffffff	1	16	10	306	103	0	0
24006	1440	516.1	310.4	ffffff	0.3	16	10	305	103	0	0
24023	1441	519	310.4	ffffff	0.3	16	10	305	103	0	0
24040	1442	521.6	310.3	ffffff	0.3	16	10	304	103	0	0
24057	1443	523.9	310.3	ffffff	0.3	16	10	303	103	0	0
24073	1444	526	310.3	ffffff	0.3	16	10	303	103	0	0
24090	1445	527.9	310.2	ffffff	0.3	16	10	303	103	0	0
24107	1446	529.6	310.2	ffffff	1	16	10	302	103	0	0
24123	1447	531.1	310.2	ffffff	1	16	10	302	103	0	0
24140	1448	532.5	310.2	ffffff	1	16	10	302	103	0	0
24156	1449	533.7	310.2	ffffff	1	16	10	301	103	0	0
24173	1450	534.8	310.1	ffffff	1	17	10	302	103	0	0
24190	1451	535.8	310.1	ffffff	1	17	10	299	103	0	0
24206	1452	536.7	310.1	ffffff	0.3	17	10	295	103	0	0
24223	1453	537.5	310.1	ffffff	0.3	17	10	292	103	0	0
24240	1454	538.3	310.1	ffffff	0.3	17	10	289	103	0	0
24257	1455	538.9	310.1	ffffff	0.3	17	10	286	103	0	0
24273	1456	539.5	310.1	ffffff	0.3	17	10	283	104	0	0
24290	1457	540	310.1	ffffff	0.3	17	10	280	104	0	0
24306	1458	540.5	310.1	ffffff	1	17	10	276	104	0	0
24323	1459	540.9	310.1	ffffff	1	17	10	273	104	0	0
24340	1460	541.3	310	ffffff	1	17	10	271	104	0	0
24356	1461	541.7	310	ffffff	1	17	10	267	104	0	0
24373	1462	542	310	ffffff	1	17	10	265	104	0	0
24390	1463	542.3	310	ffffff	1	17	10	262	104	0	0
24407	1464	542.5	310	ffffff	1	16	11	302	104	0	0
24423	1465	542.8	310	ffffff	0.3	16	11	302	104	0	0
24440	1466	543	310	ffffff	0.3	16	11	302	105	0	0
24457	1467	543.2	310	ffffff	0.3	16	11	303	105	0	0
24473	1468	543.3	310	ffffff	1	16	11	303	105	0	0
24490	1469	543.5	310	ffffff	1	16	11	304	105	0	0
24506	1470	543.6	310	ffffff	1	16	11	304	105	0	0
24523	1471	543.7	310	ffffff	1	16	11	304	105	0	0
24540	1472	543.8	310	ffffff	1	16	11	305	105	0	0
24556	1473	543.9	310	ffffff	1	16	11	305	105	0	0
24573	1474	544	310	ffffff	1	16	11	306	105	0	0
24590	1475	544.1	310	ffffff	1	17	11	306	105	0	0
24606	1476	544.2	310	ffffff	1	17	11	307	106	0	0
24623	1477	544.2	310	ffffff	1	17	11	308	106	0	0
24640	1478	544.3	310	ffffff	1	17	11	308	106	0	0
24657	1479	544.4	310	ffffff	1	17	11	309	106	0	0
24673	1480	544.4	310	ffffff	1	17	11	310	106	0	0
24690	1481	544.4	310	ffffff	1	17	11	311	106	0	0
24707	1482	544.5	310	ffffff	1	17	11	311	106	0	0
24723	1483	543.7	312.1	ffffff	1	17	11	310	106	0	0
24740	1484	542.9	314	ffffff	1	17	11	308	106	0	0
24756	1485	542.3	315.6	ffffff	1	17	11	306	106	0	0
24773	1486	541.6	317.1	ffffff	1	17	11	305	107	0	0
24790	1487	541.1	318.5	ffffff	1	17	11	303	107	0	0
24806	1488	540.6	319.7	ffffff	1	17	11	302	107	0	0
24823	1489	540.2	320.8	ffffff	1	17	11	301	107	0	0
24840	1490	539.8	321.8	ffffff	1	17	11	299	107	0	0
24857	1491	539.4	322.7	ffffff	1	17	10	298	107	0	0
24873	1492	539.1	323.5	ffffff	1	17	10	296	107	0	0
24890	1493	539.7	322.2	ffffff	1	17	10	298	107	0	0
24908	1494	540.2	320.9	ffffff	1	17	10	298	107	0	0
24925	1495	540.7	319.8	ffffff	1	17	10	300	107	0	0
24940	1496	541.1	318.9	ffffff	1	17	10	301	107	0	0
24956	1497	541.5	318	ffffff	1	17	10	297	107	0	0
24973	1498	541.8	317.2	ffffff	1	17	10	294	107	0	0
24989	1499	542.1	316.5	ffffff	1	17	10	291	107	0	0
25006	1500	542.4	315.8	ffffff	1	17	10	287	107	0	0
25023	1501	542.6	315.2	ffffff	1	18	10	283	108	0	0
25040	1502	542.8	314.7	ffffff	1	18	10	281	108	0	0
25057	1503	543	314.2	ffffff	1	18	10	277	108	0	0
25074	1504	543.2	313.8	ffffff	1	18	10	275	108	0	0
25090	1505	543.4	313.4	ffffff	1	18	10	271	108	0	0
25106	1506	543.5	313.1	ffffff	1	17	11	314	108	0	0
25124	1507	543.6	312.8	ffffff	1	17	11	315	108	0	0
25140	1508	543.8	312.5	ffffff	1	17	11	317	108	0	0
25157	1509	543.9	312.3	ffffff	1	17	11	318	108	0	0
25173	1510	544	312	ffffff	1	17	11	320	108	0	0
25190	1511	544.1	311.8	ffffff	1	17	11	321	109	0	0
25208	1512	544.1	311.6	ffffff	1	17	11	323	109	0	0
25223	1513	541.3	308.6	ffffff	1	17	11	324	109	0	0
25240	1514	538.7	305.7	ffffff	1	17	11	326	109	0	0
25257	1515	536.4	303.2	ffffff	1	17	11	328	109	0	0
25273	1516	534.3	303.9	ffffff	1	17	10	328	109	0	0
25291	1517	532.4	301.6	ffffff	1	17	10	329	109	0	0
25307	1518	533.7	302.4	ffffff	1	17	10	331	109	0	0
25323	1519	534.8	303.2	ffffff	1	17	10	332	109	0	0
25340	1520	535.8	303.9	ffffff	1	17	10	334	109	0	0
25357	1521	536.7	304.5	ffffff	1	18	10	333	109	0	0
25373	1522	537.5	305	ffffff	1	18	10	330	110	0	0
25390	1523	538.2	305.5	ffffff	1	18	10	328	110	0	0
25406	1524	538.9	306	ffffff	1	18	10	325	110	0	0
25423	1525	539.5	306.4	ffffff	1	18	10	322	110	0	0
25440	1526	540	306.7	ffffff	1	18	10	320	110	0	0
25456	1527	540.5	307.1	ffffff	1	18	10	317	110	0	0
25473	1528	540.9	307.3	ffffff	1	18	10	314	110	0	0
25490	1529	541.3	307.6	ffffff	1	18	10	312	110	0	0
25507	1530	541.7	307.9	ffffff	1	18	10	310	110	0	0
25523	1531	542	308.1	ffffff	1	18	10	307	110	0	0
25540	1532	542.3	308.3	ffffff	1	18	10	304	111	0	0
25557	1533	542.5	308.4	ffffff	1	18	10	302	111	0	0
25573	1534	542.8	308.6	ffffff	1	18	10	299	111	0	0
25590	1535	543	308.7	ffffff	1	18	10	297	111	0	0
25606	1536	543.1	308.9	ffffff	1	18	10	295	111	0	0
25623	1537	543.3	309	ffffff	1	18	10	292	111	0	0
25640	1538	543.5	309.1	ffffff	1	18	10	290	111	0	0
25656	1539	543.6	309.2	ffffff	1	18	10	288	111	0	0
25673	1540	543.7	309.3	ffffff	1	18	10	286	111	0	0
25690	1541	543.8	309.3	ffffff	1	18	10	284	112	0	0
25707	1542	543.9	309.4	ffffff	1	18	10	281	112	0	0
25723	1543	544	309.5	ffffff	1	18	10	279	112	0	0
25740	1544	544.1	309.5	ffffff	1	18	10	277	112	0	0
25757	1545	544.2	309.6	ffffff	1	18	10	275	112	0	0
25773	1546	544.2	309.6	ffffff	1	17	11	273	112	0	0
25790	1547	544.3	309.6	ffffff	1	17	11	271	112	0	0
25806	1548	544.4	309.7	ffffff	1	18	11	268	112	0	0
25823	1549	544.4	309.7	ffffff	1	17	12	385	112	0	0
25840	1550	544.4	309.7	ffffff	1	17	12	386	113	0	0
25857	1551	544.5	309.8	ffffff	1	17	12	389	113	0	0
25873	1552	544.5	309.8	ffffff	1	17	12	390	113	0	0
25891	1553	543.7	307.7	ffffff	1	17	12	333	113	0	0
25906	1554	542.9	305.9	ffffff	1	17	12	334	113	0	0
25923	1555	542.3	304.2	ffffff	1	17	12	335	113	0	0
25940	1556	541.7	302.7	ffffff	1	17	12	336	113	0	0
25957	1557	541.1	301.4	ffffff	1	17	12	337	113	0	0
25974	1558	538.6	302.2	ffffff	1	17	11	336	113	0	0
25990	1559	538.3	300.9	ffffff	1	17	11	338	114	0	0
26007	1560	538.1	299.8	ffffff	1	17	11	339	114	0	0
26024	1561	537.9	298.7	ffffff	1	17	11	340	114	0	0
26040	1562	537.8	297.8	ffffff	1	17	11	342	114	0	0
26056	1563	538.5	299	ffffff	1	17	11	340	114	0	0
26074	1564	539.1	300.1	ffffff	1	17	11	339	114	0	0
26090	1565	539.7	301.1	ffffff	1	17	11	337	114	0	0
26106	1566	540.2	302	ffffff	1	17	11	336	114	0	0
26123	1567	540.7	302.8	ffffff	1	17	11	335	115	0	0
26140	1568	541.1	303.5	ffffff	1	17	11	334	115	0	0
26156	1569	541.4	304.1	ffffff	1	18	11	332	115	0	0
26173	1570	541.8	304.7	ffffff	1	18	11	331	115	0	0
26190	1571	542.1	305.3	ffffff	1	18	11	331	115	0	0
26207	1572	542.4	305.7	ffffff	1	18	11	330	115	0	0
26223	1573	542.6	306.2	ffffff	1	18	11	329	115	0	0
26240	1574	542.8	306.5	ffffff	1	18	11	327	115	0	0
26256	1575	543	306.9	ffffff	1	18	11	327	115	0	0
26273	1576	543.2	307.2	ffffff	1	18	11	326	116	0	0
26290	1577	543.4	307.5	ffffff	1	18	11	325	116	0	0
26307	1578	543.5	307.7	ffffff	1	18	11	324	116	0	0
26323	1579	543.6	308	ffffff	1	18	11	323	116	0	0
26340	1580	543.8	308.2	ffffff	1	18	11	323	116	0	0
26356	1581	543.9	308.3	ffffff	1	18	11	322	116	0	0
26373	1582	544	308.5	ffffff	1	18	11	321	116	0	0
26390	1583	544.1	308.7	ffffff	1	18	11	320	116	0	0
26407	1584	544.1	308.8	ffffff	1	18	11	320	116	0	0
26423	1585	544.2	308.9	ffffff	1	18	11	319	117	0	0
26441	1586	544.3	309	ffffff	1	18	11	319	117	0	0
26457	1587	544.3	309.1	ffffff	1	18	11	315	117	0	0
26473	1588	544.4	309.2	ffffff	1	18	11	312	117	0	0
26490	1589	544.4	309.3	ffffff	1	19	11	308	117	0	0
26506	1590	544.5	309.4	ffffff	1	19	11	304	117	0	0
26523	1591	544.5	309.4	ffffff	1	19	11	301	117	0	0
26540	1592	544.5	309.5	ffffff	1	19	11	297	117	0	0
26557	1593	544.6	309.5	ffffff	1	19	11	294	117	0	0
26574	1594	544.6	309.6	ffffff	1	19	11	290	118	0	0
26590	1595	544.6	309.6	ffffff	1	19	11	286	118	0	0
26606	1596	544.6	309.7	ffffff	1	19	11	282	118	0	0
26623	1597	544.6	309.7	ffffff	1	19	11	279	118	0	0
26640	1598	541.7	306.8	ffffff	1	18	12	318	118	0	0
26657	1599	539.1	304.2	ffffff	1	18	12	321	118	0	0
26673	1600	536.7	301.8	ffffff	1	18	12	323	118	0	0
26690	1601	534.6	299.7	ffffff	1	18	11	325	118	0	0
26708	1602	532.7	297.8	ffffff	1	18	11	323	118	0	0
26723	1603	534	299.1	ffffff	1	18	11	322	119	0	0
26740	1604	535	300.1	ffffff	1	18	11	322	119	0	0
26757	1605	536	301.1	ffffff	1	18	11	323	119	0	0
26773	1606	536.9	302	ffffff	1	18	11	322	119	0	0
26790	1607	537.7	302.8	ffffff	1	18	11	323	119	0	0
26807	1608	538.4	303.5	ffffff	1	18	11	323	119	0	0
26823	1609	539	304.2	ffffff	1	18	4	323	119	0	0
26840	1610	539.6	304.8	ffffff	1	19	4	323	119	0	0
26857	1611	540.1	305.3	ffffff	1	19	4	324	119	0	0
26874	1612	540.6	305.8	ffffff	1	19	4	324	119	0	0
26890	1613	541	306.2	ffffff	1	19	4	324	120	0	0
26907	1614	541.4	306.6	ffffff	1	19	4	325	120	0	0
26923	1615	541.8	306.9	ffffff	1	19	4	323	120	0	0
26940	1616	542.1	307.2	ffffff	1	19	4	319	120	0	0
26957	1617	542.3	307.5	ffffff	1	19	4	315	120	0	0
26973	1618	542.6	307.7	ffffff	1	19	4	312	120	0	0
26990	1619	542.8	308	ffffff	1	19	4	307	120	0	0
27007	1620	543	308.2	ffffff	1	19	4	304	120	0	0
27023	1621	543.2	308.4	ffffff	1	19	4	301	120	0	0
27040	1622	543.4	308.5	ffffff	1	19	4	297	121	0	0
27056	1623	543.5	308.7	ffffff	1	19	4	293	121	0	0
27073	1624	543.6	308.8	ffffff	1	19	4	290	121	0	0
27090	1625	543.8	308.9	ffffff	1	19	4	286	121	0	0
27106	1626	543.9	309	ffffff	1	19	4	282	121	0	0
27123	1627	544	309.1	ffffff	1	19	4	278	121	0	0
27140	1628	544	309.2	ffffff	1	19	4	275	121	0	0
27156	1629	544.1	309.3	ffffff	1	19	4	272	121	0	0
27173	1630	544.2	309.4	ffffff	1	19	4	268	122	0	0
27190	1631	544.3	309.4	ffffff	1	20	4	264	122	0	0
27206	1632	544.3	309.5	ffffff	1	20	4	260	122	0	0
27223	1633	544.4	309.5	ffffff	1	20	4	257	122	0	0
27240	1634	544.4	309.6	ffffff	1	20	4	253	122	0	0
27257	1635	544.5	309.6	ffffff	1	20	4	249	122	0	0
27273	1636	544.5	309.7	ffffff	1	19	5	339	122	0	0
27290	1637	544.5	309.7	ffffff	1	19	5	340	122	0	0
27307	1638	544.6	309.7	ffffff	1	19	5	340	122	0	0
27323	1639	544.6	309.8	ffffff	1	19	5	341	123	0	0
27340	1640	544.6	309.8	ffffff	1	19	5	342	123	0	0
27356	1641	544.6	309.8	ffffff	1	19	5	343	123	0	0
27373	1642	544.6	309.8	ffffff	1	19	5	344	123	0	0
27390	1643	544.7	309.8	ffffff	1	19	5	345	123	0	0
27406	1644	544.7	309.9	ffffff	1	19	5	346	123	0	0
27423	1645	544.7	309.9	ffffff	1	19	5	347	123	0	0
27440	1646	544.7	309.9	ffffff	1	19	5	348	123	0	0
27456	1647	544.7	309.9	ffffff	1	19	5	349	123	0	0
27473	1648	544.7	309.9	ffffff	1	19	5	350	124	0	0
27490	1649	544.7	309.9	ffffff	1	19	5	351	124	0	0
27507	1650	544.7	309.9	ffffff	1	19	5	352	124	0	0
27524	1651	544.8	309.9	ffffff	1	19	5	354	124	0	0
27541	1652	544.8	309.9	ffffff	1	19	5	354	124	0	0
27558	1653	544.8	309.9	ffffff	1	20	5	356	124	0	0
27574	1654	544.8	309.9	ffffff	1	20	5	357	124	0	0
27591	1655	544.8	310	ffffff	1	20	5	358	124	0	0
27607	1656	544.8	310	ffffff	1	20	5	359	125	0	0
27625	1657	544.8	310	ffffff	1	20	5	360	125	0	0
27641	1658	543.9	312	ffffff	1	20	5	360	125	0	0
27658	1659	543.2	313.9	ffffff	1	20	5	358	125	0	0
27674	1660	542.5	315.6	ffffff	1	20	5	358	125	0	0
27690	1661	541.9	317.1	ffffff	1	20	5	356	125	0	0
27708	1662	541.3	318.5	ffffff	1	20	5	355	125	0	0
27724	1663	540.8	319.7	ffffff	1	20	5	354	125	0	0
27741	1664	540.3	320.8	ffffff	1	20	4	353	125	0	0
27758	1665	539.9	321.8	ffffff	1	20	4	353	125	0	0
27774	1666	539.6	322.7	ffffff	1	20	4	351	125	0	0
27792	1667	539.2	323.5	ffffff	1	20	4	350	125	0	0
27807	1668	539.8	322.1	ffffff	1	20	4	352	125	0	0
27824	1669	540.3	320.9	ffffff	1	20	4	353	126	0	0
27841	1670	540.7	319.8	ffffff	1	20	4	355	126	0	0
27858	1671	541.2	318.8	ffffff	1	20	4	357	126	0	0
27874	1672	541.5	318	ffffff	1	20	4	358	126	0	0
27890	1673	541.8	317.2	ffffff	1	20	4	359	126	0	0
27907	1674	542.1	316.5	ffffff	1	20	4	361	126	0	0
27925	1675	542.4	315.8	ffffff	1	20	4	362	126	0	0
27940	1676	542.7	315.2	ffffff	1	21	4	364	126	0	0
27959	1677	542.9	314.7	ffffff	1	21	4	366	126	0	0
27974	1678	543.1	314.2	ffffff	1	21	4	368	126	0	0
27991	1679	543.2	313.8	ffffff	1	21	4	368	126	0	0
28007	1680	543.4	313.4	ffffff	1	20	5	365	127	0	0
28024	1681	543.5	313.1	ffffff	1	20	5	361	127	0	0
28041	1682	543.7	312.8	ffffff	1	20	5	357	127	0	0
28057	1683	542.9	310.4	ffffff	1	20	5	355	127	0	0
28074	1684	542.3	308.3	ffffff	1	20	5	353	127	0	0
28090	1685	541.7	306.4	ffffff	1	20	5	350	127	0	0
28108	1686	541.1	304.7	ffffff	1	20	5	348	127	0	0
28123	1687	540.6	303.2	ffffff	1	20	5	347	127	0	0
28140	1688	540.2	301.8	ffffff	1	20	5	344	127	0	0
28157	1689	539.8	300.5	ffffff	1	20	4	342	128	0	0
28174	1690	539.4	299.4	ffffff	1	20	4	340	128	0	0
28193	1691	539.1	298.3	ffffff	1	20	4	338	128	0	0
28209	1692	538.8	297.5	ffffff	1	20	4	336	128	0	0
28224	1693	539.4	298.7	ffffff	1	20	4	332	128	0	0
28240	1694	540	299.8	ffffff	1	20	4	329	128	0	0
28257	1695	540.5	300.9	ffffff	1	20	4	324	128	0	0
28273	1696	540.9	301.8	ffffff	1	20	4	321	128	0	0
28291	1697	541.3	302.6	ffffff	1	20	4	317	129	0	0
28307	1698	541.6	303.3	ffffff	1	20	4	314	129	0	0
28326	1699	542	304	ffffff	1	20	4	310	129	0	0
28340	1700	542.2	304.6	ffffff	1	21	4	307	129	0	0
28357	1701	542.5	305.2	ffffff	1	21	4	303	129	0	0
28374	1702	542.7	305.6	ffffff	1	21	4	298	129	0	0
28391	1703	542.9	306.1	ffffff	1	21	4	296	129	0	0
28406	1704	543.1	306.4	ffffff	1	21	4	292	129	0	0
28424	1705	543.3	306.8	ffffff	1	21	4	288	130	0	0
28441	1706	543.5	307.1	ffffff	1	21	4	285	130	0	0
28457	1707	543.6	307.4	ffffff	1	21	4	281	130	0	0
28475	1708	543.7	307.7	ffffff	1	21	4	277	130	0	0
28492	1709	543.8	307.9	ffffff	1	21	4	273	130	0	0
28508	1710	543.9	308.1	ffffff	1	21	4	270	130	0	0
28524	1711	544	308.3	ffffff	1	21	4	266	130	0	0
28541	1712	544.1	308.5	ffffff	1	20	5	263	130	0	0
28557	1713	544.2	308.6	ffffff	1	20	5	259	130	0	0
